Zeitpunkt;Schwebstoff-Konzentration [g/m^3];Prüfstatus;Schwebstoff-Fracht [t];Prüfstatus;Schwebstoff-Abtrag [t/m^2];Prüfstatus;Schwebstoff-Transport [kg/s];Prüfstatus
18.01.92;10,28;Rohdaten;21,27;Rohdaten;0,01;Rohdaten;0,25;Rohdaten
19.01.92;11,04;Rohdaten;21,5;Rohdaten;0,01;Rohdaten;0,25;Rohdaten
20.01.92;11,79;Rohdaten;21,73;Rohdaten;0,01;Rohdaten;0,25;Rohdaten
21.01.92;12,06;Rohdaten;21,24;Rohdaten;0,01;Rohdaten;0,25;Rohdaten
22.01.92;10,06;Rohdaten;17,35;Rohdaten;0,01;Rohdaten;0,2;Rohdaten
23.01.92;7,76;Rohdaten;13,02;Rohdaten;0,01;Rohdaten;0,15;Rohdaten
24.01.92;6,36;Rohdaten;10,14;Rohdaten;0;Rohdaten;0,12;Rohdaten
25.01.92;9,56;Rohdaten;14,65;Rohdaten;0,01;Rohdaten;0,17;Rohdaten
26.01.92;13,41;Rohdaten;20,19;Rohdaten;0,01;Rohdaten;0,23;Rohdaten
27.01.92;16,82;Rohdaten;25,14;Rohdaten;0,01;Rohdaten;0,29;Rohdaten
28.01.92;16,12;Rohdaten;24,63;Rohdaten;0,01;Rohdaten;0,29;Rohdaten
29.01.92;14,43;Rohdaten;22,77;Rohdaten;0,01;Rohdaten;0,26;Rohdaten
30.01.92;12,73;Rohdaten;20,92;Rohdaten;0,01;Rohdaten;0,24;Rohdaten
31.01.92;11,41;Rohdaten;19,45;Rohdaten;0,01;Rohdaten;0,23;Rohdaten
01.02.92;11,98;Rohdaten;19,91;Rohdaten;0,01;Rohdaten;0,23;Rohdaten
02.02.92;12,81;Rohdaten;20,65;Rohdaten;0,01;Rohdaten;0,24;Rohdaten
03.02.92;13,87;Rohdaten;23,73;Rohdaten;0,01;Rohdaten;0,28;Rohdaten
04.02.92;17,22;Rohdaten;51,26;Rohdaten;0,02;Rohdaten;0,59;Rohdaten
05.02.92;21,18;Rohdaten;85,29;Rohdaten;0,03;Rohdaten;0,99;Rohdaten
06.02.92;24,63;Rohdaten;116,02;Rohdaten;0,04;Rohdaten;1,34;Rohdaten
07.02.92;23,26;Rohdaten;115,38;Rohdaten;0,04;Rohdaten;1,34;Rohdaten
08.02.92;20,68;Rohdaten;106,97;Rohdaten;0,04;Rohdaten;1,24;Rohdaten
09.02.92;18,11;Rohdaten;98,56;Rohdaten;0,04;Rohdaten;1,14;Rohdaten
10.02.92;15,54;Rohdaten;90,16;Rohdaten;0,03;Rohdaten;1,04;Rohdaten
11.02.92;12,97;Rohdaten;81,75;Rohdaten;0,03;Rohdaten;0,95;Rohdaten
12.02.92;11,84;Rohdaten;81,83;Rohdaten;0,03;Rohdaten;0,95;Rohdaten
13.02.92;26,83;Rohdaten;178,28;Rohdaten;0,06;Rohdaten;2,06;Rohdaten
14.02.92;26,68;Rohdaten;197,16;Rohdaten;0,07;Rohdaten;2,28;Rohdaten
15.02.92;25,73;Rohdaten;166,16;Rohdaten;0,06;Rohdaten;1,92;Rohdaten
16.02.92;25,11;Rohdaten;132,16;Rohdaten;0,05;Rohdaten;1,53;Rohdaten
17.02.92;18,91;Rohdaten;89,4;Rohdaten;0,03;Rohdaten;1,04;Rohdaten
18.02.92;11,54;Rohdaten;47,23;Rohdaten;0,02;Rohdaten;0,55;Rohdaten
19.02.92;9,23;Rohdaten;40,23;Rohdaten;0,01;Rohdaten;0,47;Rohdaten
20.02.92;8,33;Rohdaten;43,06;Rohdaten;0,02;Rohdaten;0,5;Rohdaten
21.02.92;7,72;Rohdaten;45,31;Rohdaten;0,02;Rohdaten;0,52;Rohdaten
22.02.92;8,37;Rohdaten;44,91;Rohdaten;0,02;Rohdaten;0,52;Rohdaten
23.02.92;9,19;Rohdaten;44,18;Rohdaten;0,02;Rohdaten;0,51;Rohdaten
24.02.92;9,97;Rohdaten;44,02;Rohdaten;0,02;Rohdaten;0,51;Rohdaten
25.02.92;10,52;Rohdaten;47,13;Rohdaten;0,02;Rohdaten;0,55;Rohdaten
26.02.92;10,99;Rohdaten;50,72;Rohdaten;0,02;Rohdaten;0,59;Rohdaten
27.02.92;10,87;Rohdaten;53,81;Rohdaten;0,02;Rohdaten;0,62;Rohdaten
28.02.92;10,53;Rohdaten;55,66;Rohdaten;0,02;Rohdaten;0,64;Rohdaten
29.02.92;9,92;Rohdaten;51,82;Rohdaten;0,02;Rohdaten;0,6;Rohdaten
01.03.92;9,28;Rohdaten;47,18;Rohdaten;0,02;Rohdaten;0,55;Rohdaten
02.03.92;30,55;Rohdaten;147,65;Rohdaten;0,05;Rohdaten;1,71;Rohdaten
03.03.92;30,85;Rohdaten;148,97;Rohdaten;0,05;Rohdaten;1,72;Rohdaten
04.03.92;15,18;Rohdaten;74,58;Rohdaten;0,03;Rohdaten;0,86;Rohdaten
05.03.92;10,29;Rohdaten;55,54;Rohdaten;0,02;Rohdaten;0,64;Rohdaten
06.03.92;8,54;Rohdaten;51,77;Rohdaten;0,02;Rohdaten;0,6;Rohdaten
07.03.92;8,85;Rohdaten;54,25;Rohdaten;0,02;Rohdaten;0,63;Rohdaten
08.03.92;9,44;Rohdaten;57,57;Rohdaten;0,02;Rohdaten;0,67;Rohdaten
09.03.92;10,03;Rohdaten;58,97;Rohdaten;0,02;Rohdaten;0,68;Rohdaten
10.03.92;10,61;Rohdaten;50,78;Rohdaten;0,02;Rohdaten;0,59;Rohdaten
11.03.92;11,32;Rohdaten;43,03;Rohdaten;0,02;Rohdaten;0,5;Rohdaten
12.03.92;13,35;Rohdaten;52,86;Rohdaten;0,02;Rohdaten;0,61;Rohdaten
13.03.92;20,79;Rohdaten;115,78;Rohdaten;0,04;Rohdaten;1,34;Rohdaten
14.03.92;51,2;Rohdaten;399,08;Rohdaten;0,14;Rohdaten;4,62;Rohdaten
15.03.92;84,41;Rohdaten;709,37;Rohdaten;0,25;Rohdaten;8,21;Rohdaten
16.03.92;63,26;Rohdaten;544,94;Rohdaten;0,19;Rohdaten;6,31;Rohdaten
17.03.92;17,7;Rohdaten;130,57;Rohdaten;0,05;Rohdaten;1,51;Rohdaten
18.03.92;18,68;Rohdaten;152,3;Rohdaten;0,05;Rohdaten;1,76;Rohdaten
19.03.92;20,59;Rohdaten;188,13;Rohdaten;0,07;Rohdaten;2,18;Rohdaten
20.03.92;22,51;Rohdaten;223,97;Rohdaten;0,08;Rohdaten;2,59;Rohdaten
21.03.92;24,43;Rohdaten;259,81;Rohdaten;0,09;Rohdaten;3,01;Rohdaten
22.03.92;26,34;Rohdaten;295,65;Rohdaten;0,1;Rohdaten;3,42;Rohdaten
23.03.92;40,62;Rohdaten;565,73;Rohdaten;0,2;Rohdaten;6,55;Rohdaten
24.03.92;86,9;Rohdaten;1420,93;Rohdaten;0,5;Rohdaten;16,45;Rohdaten
25.03.92;41,26;Rohdaten;548,93;Rohdaten;0,19;Rohdaten;6,35;Rohdaten
26.03.92;15,48;Rohdaten;161,07;Rohdaten;0,06;Rohdaten;1,86;Rohdaten
27.03.92;13,14;Rohdaten;120,21;Rohdaten;0,04;Rohdaten;1,39;Rohdaten
28.03.92;11,87;Rohdaten;94,34;Rohdaten;0,03;Rohdaten;1,09;Rohdaten
29.03.92;10,61;Rohdaten;68,46;Rohdaten;0,02;Rohdaten;0,79;Rohdaten
30.03.92;10,09;Rohdaten;51,95;Rohdaten;0,02;Rohdaten;0,6;Rohdaten
31.03.92;13,21;Rohdaten;81,75;Rohdaten;0,03;Rohdaten;0,95;Rohdaten
01.04.92;15,83;Rohdaten;110,11;Rohdaten;0,04;Rohdaten;1,27;Rohdaten
02.04.92;13,44;Rohdaten;99,1;Rohdaten;0,04;Rohdaten;1,15;Rohdaten
03.04.92;10,85;Rohdaten;84,42;Rohdaten;0,03;Rohdaten;0,98;Rohdaten
04.04.92;10,68;Rohdaten;78,57;Rohdaten;0,03;Rohdaten;0,91;Rohdaten
05.04.92;10,83;Rohdaten;73,87;Rohdaten;0,03;Rohdaten;0,86;Rohdaten
06.04.92;11,06;Rohdaten;70,64;Rohdaten;0,03;Rohdaten;0,82;Rohdaten
07.04.92;12,03;Rohdaten;81,59;Rohdaten;0,03;Rohdaten;0,94;Rohdaten
08.04.92;13,07;Rohdaten;94,6;Rohdaten;0,03;Rohdaten;1,1;Rohdaten
09.04.92;12,93;Rohdaten;90,79;Rohdaten;0,03;Rohdaten;1,05;Rohdaten
10.04.92;12,36;Rohdaten;81,27;Rohdaten;0,03;Rohdaten;0,94;Rohdaten
11.04.92;11,24;Rohdaten;66,83;Rohdaten;0,02;Rohdaten;0,77;Rohdaten
12.04.92;10,05;Rohdaten;51,77;Rohdaten;0,02;Rohdaten;0,6;Rohdaten
13.04.92;9,19;Rohdaten;40,89;Rohdaten;0,01;Rohdaten;0,47;Rohdaten
14.04.92;10,13;Rohdaten;53,14;Rohdaten;0,02;Rohdaten;0,62;Rohdaten
15.04.92;11,96;Rohdaten;72,02;Rohdaten;0,03;Rohdaten;0,83;Rohdaten
16.04.92;15,64;Rohdaten;98,47;Rohdaten;0,04;Rohdaten;1,14;Rohdaten
17.04.92;15,34;Rohdaten;97,13;Rohdaten;0,03;Rohdaten;1,12;Rohdaten
18.04.92;14,48;Rohdaten;91,91;Rohdaten;0,03;Rohdaten;1,06;Rohdaten
19.04.92;13,62;Rohdaten;86,69;Rohdaten;0,03;Rohdaten;1;Rohdaten
20.04.92;12,76;Rohdaten;81,46;Rohdaten;0,03;Rohdaten;0,94;Rohdaten
21.04.92;11,9;Rohdaten;76,24;Rohdaten;0,03;Rohdaten;0,88;Rohdaten
22.04.92;13,45;Rohdaten;101,14;Rohdaten;0,04;Rohdaten;1,17;Rohdaten
23.04.92;25,56;Rohdaten;257,61;Rohdaten;0,09;Rohdaten;2,98;Rohdaten
24.04.92;35,28;Rohdaten;383,7;Rohdaten;0,14;Rohdaten;4,44;Rohdaten
25.04.92;29,27;Rohdaten;310,04;Rohdaten;0,11;Rohdaten;3,59;Rohdaten
26.04.92;21,41;Rohdaten;213,05;Rohdaten;0,08;Rohdaten;2,47;Rohdaten
27.04.92;19,27;Rohdaten;200,14;Rohdaten;0,07;Rohdaten;2,32;Rohdaten
28.04.92;48,18;Rohdaten;643,2;Rohdaten;0,23;Rohdaten;7,44;Rohdaten
29.04.92;73,5;Rohdaten;1044,75;Rohdaten;0,37;Rohdaten;12,09;Rohdaten
30.04.92;61,77;Rohdaten;861,42;Rohdaten;0,3;Rohdaten;9,97;Rohdaten
01.05.92;45,93;Rohdaten;588,08;Rohdaten;0,21;Rohdaten;6,81;Rohdaten
02.05.92;30,1;Rohdaten;314,74;Rohdaten;0,11;Rohdaten;3,64;Rohdaten
03.05.92;18,81;Rohdaten;149,38;Rohdaten;0,05;Rohdaten;1,73;Rohdaten
04.05.92;13,12;Rohdaten;98,97;Rohdaten;0,04;Rohdaten;1,15;Rohdaten
05.05.92;13,13;Rohdaten;95,75;Rohdaten;0,03;Rohdaten;1,11;Rohdaten
06.05.92;18,39;Rohdaten;128,31;Rohdaten;0,05;Rohdaten;1,49;Rohdaten
07.05.92;24,76;Rohdaten;168,24;Rohdaten;0,06;Rohdaten;1,95;Rohdaten
08.05.92;28,55;Rohdaten;191,62;Rohdaten;0,07;Rohdaten;2,22;Rohdaten
09.05.92;18,06;Rohdaten;123,56;Rohdaten;0,04;Rohdaten;1,43;Rohdaten
10.05.92;7,9;Rohdaten;55,74;Rohdaten;0,02;Rohdaten;0,65;Rohdaten
11.05.92;3,9;Rohdaten;25,32;Rohdaten;0,01;Rohdaten;0,29;Rohdaten
12.05.92;4,22;Rohdaten;31;Rohdaten;0,01;Rohdaten;0,36;Rohdaten
13.05.92;5,02;Rohdaten;39,79;Rohdaten;0,01;Rohdaten;0,46;Rohdaten
14.05.92;5,69;Rohdaten;42,79;Rohdaten;0,02;Rohdaten;0,5;Rohdaten
15.05.92;6,59;Rohdaten;47,23;Rohdaten;0,02;Rohdaten;0,55;Rohdaten
16.05.92;8,66;Rohdaten;62,52;Rohdaten;0,02;Rohdaten;0,72;Rohdaten
17.05.92;10,89;Rohdaten;79,26;Rohdaten;0,03;Rohdaten;0,92;Rohdaten
18.05.92;12,83;Rohdaten;93,75;Rohdaten;0,03;Rohdaten;1,09;Rohdaten
19.05.92;12,18;Rohdaten;87,94;Rohdaten;0,03;Rohdaten;1,02;Rohdaten
20.05.92;10,91;Rohdaten;77,28;Rohdaten;0,03;Rohdaten;0,89;Rohdaten
21.05.92;9,63;Rohdaten;66,62;Rohdaten;0,02;Rohdaten;0,77;Rohdaten
22.05.92;8,67;Rohdaten;57,39;Rohdaten;0,02;Rohdaten;0,66;Rohdaten
23.05.92;9,29;Rohdaten;55,21;Rohdaten;0,02;Rohdaten;0,64;Rohdaten
24.05.92;10,11;Rohdaten;53,98;Rohdaten;0,02;Rohdaten;0,63;Rohdaten
25.05.92;10,66;Rohdaten;51,97;Rohdaten;0,02;Rohdaten;0,6;Rohdaten
26.05.92;8,87;Rohdaten;43,35;Rohdaten;0,02;Rohdaten;0,5;Rohdaten
27.05.92;6,9;Rohdaten;34,68;Rohdaten;0,01;Rohdaten;0,4;Rohdaten
28.05.92;6,67;Rohdaten;33,14;Rohdaten;0,01;Rohdaten;0,38;Rohdaten
29.05.92;6,67;Rohdaten;32,55;Rohdaten;0,01;Rohdaten;0,38;Rohdaten
30.05.92;6,67;Rohdaten;31,96;Rohdaten;0,01;Rohdaten;0,37;Rohdaten
31.05.92;6,67;Rohdaten;31,37;Rohdaten;0,01;Rohdaten;0,36;Rohdaten
01.06.92;6,99;Rohdaten;33,06;Rohdaten;0,01;Rohdaten;0,38;Rohdaten
02.06.92;8,74;Rohdaten;44,94;Rohdaten;0,02;Rohdaten;0,52;Rohdaten
03.06.92;10,67;Rohdaten;58,05;Rohdaten;0,02;Rohdaten;0,67;Rohdaten
04.06.92;12,26;Rohdaten;67,69;Rohdaten;0,02;Rohdaten;0,78;Rohdaten
05.06.92;12,38;Rohdaten;61,54;Rohdaten;0,02;Rohdaten;0,71;Rohdaten
06.06.92;13,08;Rohdaten;58,6;Rohdaten;0,02;Rohdaten;0,68;Rohdaten
07.06.92;13,88;Rohdaten;56,31;Rohdaten;0,02;Rohdaten;0,65;Rohdaten
08.06.92;14,67;Rohdaten;54,02;Rohdaten;0,02;Rohdaten;0,63;Rohdaten
09.06.92;15,36;Rohdaten;52,48;Rohdaten;0,02;Rohdaten;0,61;Rohdaten
10.06.92;14,99;Rohdaten;58,54;Rohdaten;0,02;Rohdaten;0,68;Rohdaten
11.06.92;14,36;Rohdaten;66,58;Rohdaten;0,02;Rohdaten;0,77;Rohdaten
12.06.92;13,7;Rohdaten;72,09;Rohdaten;0,03;Rohdaten;0,83;Rohdaten
13.06.92;12,93;Rohdaten;65,16;Rohdaten;0,02;Rohdaten;0,75;Rohdaten
14.06.92;12,15;Rohdaten;56,55;Rohdaten;0,02;Rohdaten;0,65;Rohdaten
15.06.92;11,37;Rohdaten;48,27;Rohdaten;0,02;Rohdaten;0,56;Rohdaten
16.06.92;10,61;Rohdaten;43,74;Rohdaten;0,02;Rohdaten;0,51;Rohdaten
17.06.92;9,86;Rohdaten;40,29;Rohdaten;0,01;Rohdaten;0,47;Rohdaten
18.06.92;9,11;Rohdaten;36,83;Rohdaten;0,01;Rohdaten;0,43;Rohdaten
19.06.92;8,45;Rohdaten;34;Rohdaten;0,01;Rohdaten;0,39;Rohdaten
20.06.92;8,19;Rohdaten;34;Rohdaten;0,01;Rohdaten;0,39;Rohdaten
21.06.92;7,98;Rohdaten;34,33;Rohdaten;0,01;Rohdaten;0,4;Rohdaten
22.06.92;8,19;Rohdaten;37,78;Rohdaten;0,01;Rohdaten;0,44;Rohdaten
23.06.92;10,37;Rohdaten;55,49;Rohdaten;0,02;Rohdaten;0,64;Rohdaten
24.06.92;12,79;Rohdaten;74,98;Rohdaten;0,03;Rohdaten;0,87;Rohdaten
25.06.92;15,21;Rohdaten;94,47;Rohdaten;0,03;Rohdaten;1,09;Rohdaten
26.06.92;16,8;Rohdaten;107,15;Rohdaten;0,04;Rohdaten;1,24;Rohdaten
27.06.92;14,32;Rohdaten;86,44;Rohdaten;0,03;Rohdaten;1;Rohdaten
28.06.92;11,29;Rohdaten;61,26;Rohdaten;0,02;Rohdaten;0,71;Rohdaten
29.06.92;8,43;Rohdaten;37,5;Rohdaten;0,01;Rohdaten;0,43;Rohdaten
30.06.92;7,72;Rohdaten;31,64;Rohdaten;0,01;Rohdaten;0,37;Rohdaten
01.07.92;7,64;Rohdaten;31,16;Rohdaten;0,01;Rohdaten;0,36;Rohdaten
02.07.92;7,57;Rohdaten;30,68;Rohdaten;0,01;Rohdaten;0,36;Rohdaten
03.07.92;7,62;Rohdaten;30,9;Rohdaten;0,01;Rohdaten;0,36;Rohdaten
04.07.92;8,16;Rohdaten;33,85;Rohdaten;0,01;Rohdaten;0,39;Rohdaten
05.07.92;8,76;Rohdaten;37,09;Rohdaten;0,01;Rohdaten;0,43;Rohdaten
06.07.92;9,35;Rohdaten;40,33;Rohdaten;0,01;Rohdaten;0,47;Rohdaten
07.07.92;9,96;Rohdaten;43,82;Rohdaten;0,02;Rohdaten;0,51;Rohdaten
08.07.92;10,72;Rohdaten;49,46;Rohdaten;0,02;Rohdaten;0,57;Rohdaten
09.07.92;11,5;Rohdaten;55,62;Rohdaten;0,02;Rohdaten;0,64;Rohdaten
10.07.92;12,06;Rohdaten;60,11;Rohdaten;0,02;Rohdaten;0,7;Rohdaten
11.07.92;11,64;Rohdaten;57,32;Rohdaten;0,02;Rohdaten;0,66;Rohdaten
12.07.92;11,1;Rohdaten;53,68;Rohdaten;0,02;Rohdaten;0,62;Rohdaten
13.07.92;10,53;Rohdaten;50,31;Rohdaten;0,02;Rohdaten;0,58;Rohdaten
14.07.92;9,78;Rohdaten;48,3;Rohdaten;0,02;Rohdaten;0,56;Rohdaten
15.07.92;9,18;Rohdaten;47,35;Rohdaten;0,02;Rohdaten;0,55;Rohdaten
16.07.92;10,64;Rohdaten;56,39;Rohdaten;0,02;Rohdaten;0,65;Rohdaten
17.07.92;12,26;Rohdaten;64,82;Rohdaten;0,02;Rohdaten;0,75;Rohdaten
18.07.92;12,05;Rohdaten;58,6;Rohdaten;0,02;Rohdaten;0,68;Rohdaten
19.07.92;11,64;Rohdaten;50,73;Rohdaten;0,02;Rohdaten;0,59;Rohdaten
20.07.92;11,88;Rohdaten;56,04;Rohdaten;0,02;Rohdaten;0,65;Rohdaten
21.07.92;15,37;Rohdaten;128,26;Rohdaten;0,05;Rohdaten;1,48;Rohdaten
22.07.92;19,32;Rohdaten;209,8;Rohdaten;0,07;Rohdaten;2,43;Rohdaten
23.07.92;187,92;Rohdaten;2212,88;Rohdaten;0,78;Rohdaten;25,61;Rohdaten
24.07.92;217,17;Rohdaten;2509,15;Rohdaten;0,88;Rohdaten;29,04;Rohdaten
25.07.92;88,33;Rohdaten;935,66;Rohdaten;0,33;Rohdaten;10,83;Rohdaten
26.07.92;28,13;Rohdaten;179,92;Rohdaten;0,06;Rohdaten;2,08;Rohdaten
27.07.92;22,77;Rohdaten;86,05;Rohdaten;0,03;Rohdaten;1;Rohdaten
28.07.92;19,19;Rohdaten;62,11;Rohdaten;0,02;Rohdaten;0,72;Rohdaten
29.07.92;15,89;Rohdaten;49,59;Rohdaten;0,02;Rohdaten;0,57;Rohdaten
30.07.92;13,58;Rohdaten;40,67;Rohdaten;0,01;Rohdaten;0,47;Rohdaten
31.07.92;21,02;Rohdaten;67,42;Rohdaten;0,02;Rohdaten;0,78;Rohdaten
01.08.92;30,96;Rohdaten;103,32;Rohdaten;0,04;Rohdaten;1,2;Rohdaten
02.08.92;40,89;Rohdaten;139,22;Rohdaten;0,05;Rohdaten;1,61;Rohdaten
03.08.92;47,76;Rohdaten;171,91;Rohdaten;0,06;Rohdaten;1,99;Rohdaten
04.08.92;41,24;Rohdaten;190,64;Rohdaten;0,07;Rohdaten;2,21;Rohdaten
05.08.92;33,44;Rohdaten;202,35;Rohdaten;0,07;Rohdaten;2,34;Rohdaten
06.08.92;28,49;Rohdaten;160,67;Rohdaten;0,06;Rohdaten;1,86;Rohdaten
07.08.92;24,55;Rohdaten;111,84;Rohdaten;0,04;Rohdaten;1,29;Rohdaten
08.08.92;22,05;Rohdaten;96,37;Rohdaten;0,03;Rohdaten;1,12;Rohdaten
09.08.92;19,74;Rohdaten;85,57;Rohdaten;0,03;Rohdaten;0,99;Rohdaten
10.08.92;17,44;Rohdaten;74,78;Rohdaten;0,03;Rohdaten;0,87;Rohdaten
11.08.92;15,14;Rohdaten;63,99;Rohdaten;0,02;Rohdaten;0,74;Rohdaten
12.08.92;12,93;Rohdaten;53,43;Rohdaten;0,02;Rohdaten;0,62;Rohdaten
13.08.92;11,84;Rohdaten;45,57;Rohdaten;0,02;Rohdaten;0,53;Rohdaten
14.08.92;11,07;Rohdaten;38,48;Rohdaten;0,01;Rohdaten;0,45;Rohdaten
15.08.92;10,3;Rohdaten;31,4;Rohdaten;0,01;Rohdaten;0,36;Rohdaten
16.08.92;9,53;Rohdaten;24,31;Rohdaten;0,01;Rohdaten;0,28;Rohdaten
17.08.92;8,85;Rohdaten;18,64;Rohdaten;0,01;Rohdaten;0,22;Rohdaten
18.08.92;8,47;Rohdaten;17,59;Rohdaten;0,01;Rohdaten;0,2;Rohdaten
19.08.92;8,12;Rohdaten;16,89;Rohdaten;0,01;Rohdaten;0,2;Rohdaten
20.08.92;7,76;Rohdaten;16,19;Rohdaten;0,01;Rohdaten;0,19;Rohdaten
21.08.92;7,41;Rohdaten;15,49;Rohdaten;0,01;Rohdaten;0,18;Rohdaten
22.08.92;7,05;Rohdaten;14,79;Rohdaten;0,01;Rohdaten;0,17;Rohdaten
23.08.92;6,69;Rohdaten;14,09;Rohdaten;0,01;Rohdaten;0,16;Rohdaten
24.08.92;6,49;Rohdaten;13,67;Rohdaten;0,01;Rohdaten;0,16;Rohdaten
25.08.92;7,48;Rohdaten;15,47;Rohdaten;0,01;Rohdaten;0,18;Rohdaten
26.08.92;8,73;Rohdaten;17,73;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
27.08.92;9,97;Rohdaten;20;Rohdaten;0,01;Rohdaten;0,23;Rohdaten
28.08.92;10,92;Rohdaten;21,58;Rohdaten;0,01;Rohdaten;0,25;Rohdaten
29.08.92;10,56;Rohdaten;20,19;Rohdaten;0,01;Rohdaten;0,23;Rohdaten
30.08.92;10,05;Rohdaten;18,44;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
31.08.92;9,68;Rohdaten;18,08;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
01.09.92;10,78;Rohdaten;31,61;Rohdaten;0,01;Rohdaten;0,37;Rohdaten
02.09.92;11,82;Rohdaten;44,54;Rohdaten;0,02;Rohdaten;0,52;Rohdaten
03.09.92;10,48;Rohdaten;33,99;Rohdaten;0,01;Rohdaten;0,39;Rohdaten
04.09.92;9,18;Rohdaten;22,31;Rohdaten;0,01;Rohdaten;0,26;Rohdaten
05.09.92;9,74;Rohdaten;22,15;Rohdaten;0,01;Rohdaten;0,26;Rohdaten
06.09.92;10,53;Rohdaten;23,42;Rohdaten;0,01;Rohdaten;0,27;Rohdaten
07.09.92;11,23;Rohdaten;25,25;Rohdaten;0,01;Rohdaten;0,29;Rohdaten
08.09.92;11,51;Rohdaten;29,46;Rohdaten;0,01;Rohdaten;0,34;Rohdaten
09.09.92;11,76;Rohdaten;33,94;Rohdaten;0,01;Rohdaten;0,39;Rohdaten
10.09.92;12;Rohdaten;38,42;Rohdaten;0,01;Rohdaten;0,45;Rohdaten
11.09.92;12,11;Rohdaten;40,9;Rohdaten;0,01;Rohdaten;0,47;Rohdaten
12.09.92;11,62;Rohdaten;33,95;Rohdaten;0,01;Rohdaten;0,39;Rohdaten
13.09.92;11,06;Rohdaten;25,79;Rohdaten;0,01;Rohdaten;0,3;Rohdaten
14.09.92;10,44;Rohdaten;21,02;Rohdaten;0,01;Rohdaten;0,24;Rohdaten
15.09.92;9,64;Rohdaten;27,26;Rohdaten;0,01;Rohdaten;0,32;Rohdaten
16.09.92;9,35;Rohdaten;32,6;Rohdaten;0,01;Rohdaten;0,38;Rohdaten
17.09.92;11,4;Rohdaten;30,34;Rohdaten;0,01;Rohdaten;0,35;Rohdaten
18.09.92;13,08;Rohdaten;27,67;Rohdaten;0,01;Rohdaten;0,32;Rohdaten
19.09.92;12,7;Rohdaten;26,57;Rohdaten;0,01;Rohdaten;0,31;Rohdaten
20.09.92;12,15;Rohdaten;25,59;Rohdaten;0,01;Rohdaten;0,3;Rohdaten
21.09.92;11,61;Rohdaten;24,61;Rohdaten;0,01;Rohdaten;0,29;Rohdaten
22.09.92;11,45;Rohdaten;25,32;Rohdaten;0,01;Rohdaten;0,29;Rohdaten
23.09.92;12,97;Rohdaten;33,45;Rohdaten;0,01;Rohdaten;0,39;Rohdaten
24.09.92;14,68;Rohdaten;42,45;Rohdaten;0,02;Rohdaten;0,49;Rohdaten
25.09.92;15,76;Rohdaten;47,75;Rohdaten;0,02;Rohdaten;0,55;Rohdaten
26.09.92;14,08;Rohdaten;36,9;Rohdaten;0,01;Rohdaten;0,43;Rohdaten
27.09.92;12,75;Rohdaten;26,17;Rohdaten;0,01;Rohdaten;0,3;Rohdaten
28.09.92;21,86;Rohdaten;45,97;Rohdaten;0,02;Rohdaten;0,53;Rohdaten
29.09.92;32,77;Rohdaten;72,27;Rohdaten;0,03;Rohdaten;0,84;Rohdaten
30.09.92;28,81;Rohdaten;65,53;Rohdaten;0,02;Rohdaten;0,76;Rohdaten
01.10.92;21,44;Rohdaten;51,23;Rohdaten;0,02;Rohdaten;0,59;Rohdaten
02.10.92;15,24;Rohdaten;38,67;Rohdaten;0,01;Rohdaten;0,45;Rohdaten
03.10.92;13,39;Rohdaten;32,68;Rohdaten;0,01;Rohdaten;0,38;Rohdaten
04.10.92;11,96;Rohdaten;27,31;Rohdaten;0,01;Rohdaten;0,32;Rohdaten
05.10.92;10,53;Rohdaten;21,94;Rohdaten;0,01;Rohdaten;0,25;Rohdaten
06.10.92;9,16;Rohdaten;16,97;Rohdaten;0,01;Rohdaten;0,2;Rohdaten
07.10.92;8,55;Rohdaten;16,69;Rohdaten;0,01;Rohdaten;0,19;Rohdaten
08.10.92;8,15;Rohdaten;17,74;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
09.10.92;7,85;Rohdaten;18,3;Rohdaten;0,01;Rohdaten;0,21;Rohdaten
10.10.92;7,99;Rohdaten;16,72;Rohdaten;0,01;Rohdaten;0,19;Rohdaten
11.10.92;8,19;Rohdaten;14,9;Rohdaten;0,01;Rohdaten;0,17;Rohdaten
12.10.92;8,39;Rohdaten;13,08;Rohdaten;0,01;Rohdaten;0,15;Rohdaten
13.10.92;8,59;Rohdaten;11,26;Rohdaten;0;Rohdaten;0,13;Rohdaten
14.10.92;8,51;Rohdaten;9,61;Rohdaten;0;Rohdaten;0,11;Rohdaten
15.10.92;7,55;Rohdaten;8,51;Rohdaten;0;Rohdaten;0,1;Rohdaten
16.10.92;6,51;Rohdaten;7,45;Rohdaten;0;Rohdaten;0,09;Rohdaten
17.10.92;5,48;Rohdaten;6,39;Rohdaten;0;Rohdaten;0,07;Rohdaten
18.10.92;4,45;Rohdaten;5,34;Rohdaten;0;Rohdaten;0,06;Rohdaten
19.10.92;3,56;Rohdaten;4,74;Rohdaten;0;Rohdaten;0,06;Rohdaten
20.10.92;3,9;Rohdaten;8,14;Rohdaten;0;Rohdaten;0,09;Rohdaten
21.10.92;4,51;Rohdaten;12,46;Rohdaten;0;Rohdaten;0,14;Rohdaten
